WWLiGIOjhfOjaLcgZ	0224068979	51	21	32	34.6667	8015
GqGQZoJiLXBLoDlcOCIeykIa	6285400334	93	6	92	63.6667	2039
BlHKENpSLngzRLysUXMuP	4897641261	44	31	59	44.6667	6015
HCSUyvUnmvu	1336475409	6	28	26	20	9585
LZzBXyvQk	3072172990	76	9	57	47.3333	5438
CFjnCAJTRBRGDDBzNm	2435624394	79	87	93	86.3333	106
rYjHMWWmyw	9987275848	28	80	39	49	5050
MnVvKqPSgusGiym	4603674929	60	42	67	56.3333	3416
dgvDhhWjXsBfLTuswJ	8501871719	79	16	96	63.6667	2039
QuiQYTN	8821472228	24	65	83	57.3333	3192
elndetNROoRCzRmGYzeSy	8031941890	92	38	52	60.6667	2538
ddGET	4299431831	82	38	62	60.6667	2538
TuTrhLTVyaQxRZflGrsnc	8157412323	53	69	72	64.6667	1873
tmOCnFZuCTDJKiRmJXtIeQ	8369631699	74	63	30	55.6667	3566
tHBGOtScSOOGCQUt	5399510867	14	71	75	53.3333	4048
OEXiPyTGEYSGbclm	4071193935	23	67	87	59	2856
JUgLVQXEZpYTmJBdTUubonlf	1843169471	73	98	72	81	298
MVexbGwNQvlMheGodsQ	5649256764	32	93	11	45.3333	5894
HrDtoaswP	6622972896	79	58	82	73	811
CJUBgWIetYkTUmfc	5629692623	30	74	92	65.3333	1761
zIOWDefYTZnPoiX	2811906093	54	11	40	35	7959
pGJGCFRnGKFlvCaS	4660390350	87	28	12	42.3333	6525
sewLavisKhxXsCKPJEbuxpl	8574487207	10	36	56	34	8122
LNBLNsH	2291899831	53	44	52	49.6667	4925
iGmmVZrKRqvtwaZiIyQtOoD	3937908262	65	56	39	53.3333	4048
fPrWprGQqxqKxoza	9872719238	75	65	86	75.3333	622
PkFpbh	3172470010	77	40	97	71.3333	992
uERbXNmSMFdbjAtr	3765730294	57	8	49	38	7419
iOXcgbMWefbapcFfAEJ	3899554048	64	88	37	63	2158
ZvLKbj	9205057731	19	67	26	37.3333	7540
QwaFsxoxKcuQkwhO	2844746118	70	82	39	63.6667	2039
tNWMRTld	3445533562	50	30	61	47	5519
OgMjCl	6377845907	59	83	1	47.6667	5373
ubhooxqqf	7149909741	43	31	21	31.6667	8485
GUgTcjWzFKAdAKftArCcSWMj	8836153186	87	7	50	48	5293
QXZHc	7962406658	68	60	57	61.6667	2381
aOBsxBwLUfIbPPvXu	0004456172	42	69	44	51.6667	4467
MxoFTKYVYoaHoaIqZ	7659561733	12	42	60	38	7419
PfEMSeMX	3996469134	61	61	13	45	5948
EkhlhrWMlNKfw	4084745041	80	5	50	45	5948
PSvApdkhLHykY	5471577802	61	83	10	51.3333	4544
qFtkmclYjZlQWMZasWXWVd	7131718200	9	86	93	62.6667	2221
jUlFEeWnx	6451245480	75	87	9	57	3255
mJPxwJNkHzquiTOswlSvDH	3684340099	94	27	62	61	2480
ekzCpfjXcFdMD	6051252952	75	40	78	64.3333	1916
tgIgOyOp	3105022339	73	4	10	29	8807
dHSmnZeieDmTBAcicAMOsd	4854154675	94	62	65	73.6667	760
qSIVtNqlyakegEHkEtxhKt	9149220780	56	10	99	55	3697
odJeCOeaKFn	8419781480	5	33	21	19.6667	9608
agAGL	8261763043	86	91	64	80.3333	326
ypOXGD	7324472762	39	66	27	44	6161
xrMJCccVgUNGrx	3601356366	57	61	2	40	7024
cLdnacDxOXHjXEYsiDuzFwfP	0956566130	40	24	8	24	9321
pGTFepNYbeHtcjQkig	1660379684	1	42	75	39.3333	7150
BNgaNDVsREEmv	9849911249	57	81	64	67.3333	1477
xcPyMOZmaGhcRDaMgCSqp	1725234458	66	64	83	71	1027
mVIQYBqzxFpzQVSvrO	6424673808	45	40	36	40.3333	6952
rInRtgFyqexwHJpFvdD	4461412891	33	46	67	48.6667	5123
bxCAouVW	5733660244	4	89	80	57.6667	3122
TruYJGZ	6359554604	55	71	94	73.3333	787
kBfLZEyqcDbZDmi	9349225613	17	19	27	21	9516
RuFEJ	1579976005	53	89	42	61.3333	2432
ySOrjJrtZ	0167453388	90	60	76	75.3333	622
IRfohgJbnOlqfIYIlhbQ	6976524510	36	54	26	38.6667	7294
cUqjwIRdjQmoVHaFDQ	5144269676	95	30	26	50.3333	4789
evGdfDJ	2102403043	66	65	21	50.6667	4706
WPGJElLlMYFkKKoRfJEX	3318808651	98	48	92	79.3333	377
sejFyEwPfULzrDIzTw	9925799121	18	87	47	50.6667	4706
kJRltOd	8092101483	68	72	79	73	811
tgutq	4271496169	53	69	29	50.3333	4789
uPsoALeIy	9890469835	54	5	47	35.3333	7908
uyIIzCTjrahIeu	5141876486	71	12	31	38	7419
uGHdp	3603972937	26	78	60	54.6667	3761
rcXmplOdjduwPYPktZaQ	1592936173	88	56	88	77.3333	476
AAFTBKbSMluTMPt	9400458225	98	90	31	73	811
PQKSPTGDzgWiFEJ	0200331411	27	94	21	47.3333	5438
wwCHe	7447681838	40	77	27	48	5293
peEQtQpZSDMwGAqd	9152288093	10	70	59	46.3333	5655
CsCDxoxTUfvcTT	7557906736	52	18	29	33	8279
TsVTvCHrE	9829679656	87	23	30	46.6667	5588
zkuqypw	6316963111	14	90	49	51	4617
YmxxsN	2391620196	87	70	4	53.6667	3974
VmpCEJlFtjrnejthcj	5828399201	43	28	59	43.3333	6295
AFtyZPZjADgs	5373299233	31	29	95	51.6667	4467
ibvSQKxOYSoVhlzOIS	1949944837	23	27	92	47.3333	5438
kyEVuAxrsKTmJnMBoFkw	0225788962	84	3	91	59.3333	2786
GjtHzjdczutjo	7334275659	69	58	54	60.3333	2607
rSSIuwDHAMjyRZRTRkhevPh	8731390718	57	47	61	55	3697
kWkyDxVoDh	4460598358	41	93	65	66.3333	1609
hVZdBXGfDsHjcjmal	8067313454	49	84	76	69.6667	1166
TfwfFUk	2421842023	56	92	28	58.6667	2925
SypYMxTK	3250122650	67	31	45	47.6667	5373
RdWiKuuRspxdW	0784622406	64	17	84	55	3697
AsTKOkIIw	5602085918	38	24	66	42.6667	6453
dhdryGvXKfm	5102315869	10	47	45	34	8122
PEBKOyU	7593248859	21	74	3	32.6667	8344
ZAjlDPlJm	6734256068	33	55	63	50.3333	4789
gtliUNbMhwWf	3116477680	74	96	7	59	2856
MegsuMBFEAKgKxfmOb	3374933724	73	77	46	65.3333	1761
WyJuAZCB	6103558033	91	63	41	65	1817
idPHoWq	1571550759	72	66	19	52.3333	4307
XynITsJLlVIoNjZXXrIk	8149507648	52	36	10	32.6667	8344
hbLMrkiaHTrVzukHchIM	6234673334	67	30	91	62.6667	2221
SmUOeMFl	3966252053	5	65	31	33.6667	8185
rPvrefLLdeciJlnHKppyUdS	3352426663	56	96	69	73.6667	760
kzASymmJ	3060462797	92	60	94	82	251
IfMfaKrypAz	6840912050	62	94	16	57.3333	3192
bxNEFIOIq	5700551669	49	22	49	40	7024
bBbWSflgfmUWBd	0855281938	91	43	88	74	728
SWrWjPlSkZcSPiPKY	3571929732	52	31	18	33.6667	8185
aGxvjnhRofKHFHNysLtOMon	1070429577	80	31	93	68	1379
qNwgvyBAwkdfAiStHgPS	9658261140	34	32	88	51.3333	4544
FAbOTHlqNSRI	5388669782	96	39	63	66	1660
oYyJcwoQmx	1479480877	43	20	32	31.6667	8485
vENxMP	6761808363	74	66	13	51	4617
LKwPsxeN	6297916163	50	19	99	56	3483
wRrJjMlCCfNpNBVT	7117334739	32	56	97	61.6667	2381
ZbFsHChqjPElE	9736599105	40	12	33	28.3333	8885
XfjDtlXKZBnFJflxaiPqyMZr	1237650720	68	40	15	41	6801
OCiFNQEzYnMOKgT	9046158575	44	2	11	19	9634
OYRIv	1601507650	56	85	46	62.3333	2278
FJsDMznMuiFaMrPdvzUo	6674113173	30	43	63	45.3333	5894
YaHDCALBmCVSe	8323369449	57	36	34	42.3333	6525
BBhSRNnmVGINSXVRkgOPtsE	2760081965	77	11	35	41	6801
AdyvAPz	2650038390	31	85	74	63.3333	2091
wPZgsHVnAjscMNzZBR	1196916304	47	8	66	40.3333	6952
QkBrXDFxjJXYHeUrgxyVXCY	9394498617	14	37	48	33	8279
hbBWrQSmeY	3131894064	0	93	88	60.3333	2607
ZhtoatvuhBAe	9799522375	21	52	55	42.6667	6453
AJUkuqcSuq	9817402242	60	98	43	67	1526
iZiWBy	5721187102	67	8	71	48.6667	5123
AKusyjFnGydUElBcJtx	8961800480	14	61	2	25.6667	9177
BBedhEaNVqZMJKVMVBzDBzbr	8620942049	34	6	54	31.3333	8529
qyKtIwiCsazZtwubYsX	2892885340	68	45	30	47.6667	5373
wTMbUfeCOjPCrckK	6855961483	10	22	1	11	9915
MpAwkAOfavonG	7551943453	82	70	32	61.3333	2432
seJwdVuWZRZzpEN	7540587619	94	7	51	50.6667	4706
niCHuq	3004550847	30	96	76	67.3333	1477
lRtXGvvKevNh	0502457664	73	99	76	82.6667	215
JCpbbFdgx	4665001421	59	96	98	84.3333	176
lexaIhXqHVPwjWatadyT	8617275760	71	68	36	58.3333	2988
sAHhUVgYjgJeruMGFDWEITM	0157212739	87	51	55	64.3333	1916
EQgoDAkKKOTAVO	3056266699	97	75	82	84.6667	162
ykfqsmAdCtLlLrKwCuYnqHS	7412043347	80	45	95	73.3333	787
nsqdTZIDBBqSZBnT	8831236160	31	62	21	38	7419
rCgIbm	4798531203	39	40	91	56.6667	3329
IQKnEywgU	6030485434	47	72	15	44.6667	6015
cXVFglb	1165706421	24	6	9	13	9873
mFrKsELRFeWkdsdkL	5019112579	24	93	93	70	1127
BCgMkTInDoGN	2313413010	7	4	60	23.6667	9339
kyvnuTJlMrQOqaifnYMpMC	8124898364	54	31	1	28.6667	8849
phMxc	1673253584	4	24	10	12.6667	9882
LoGTyZbRjlomFlkHsVGPVkbl	1160477021	75	33	10	39.3333	7150
hhUgdvWjWMr	9361805305	1	48	25	24.6667	9268
nQrGIPc	1513857892	0	84	23	35.6667	7851
obnwdVF	6672277857	90	15	84	63	2158
OhEyhUmVUnVmdqhPtBQVEP	9358086543	0	67	13	26.6667	9084
fbpxIok	8821362854	83	52	60	65	1817
eMpDDJWbXqhrl	2482595002	55	56	36	49	5050
KxaRaklp	1692724903	25	29	8	20.6667	9544
csDpiqkfAYdNXzT	6700849999	6	91	62	53	4126
GwoYqKXkexdMAJTll	1861437218	50	44	22	38.6667	7294
NTMNb	1612409563	2	46	29	25.6667	9177
cFbrgptIFDbBORbBtUCJc	1498589225	65	78	54	65.6667	1709
twgqCihwJgadnZdq	8685590245	48	82	29	53	4126
EuHhCYzgqfAvlDDaIvMxHn	2768542295	95	8	47	50	4860
MlYGIwNRVm	9960383530	91	23	78	64	1980
PPuZndBlpeKKplkKNvg	6841142913	22	95	2	39.6667	7092
ZntebnfMhsKdtq	9036023539	75	71	44	63.3333	2091
AhphhRvMdGpbMmZJOlAM	4430036874	41	20	0	20.3333	9560
lqyyxsTsgrxfJjYH	4624814414	57	23	40	40	7024
pBKOkzCAe	2873043495	29	33	95	52.3333	4307
RWZcKDPFByHWJaCoNDwL	4739208522	87	69	17	57.6667	3122
LsfQDGTMredSAxs	4145866170	49	18	3	23.3333	9353
prYMMA	0215656197	19	51	62	44	6161
mIUUfUjuccCkVMJSdJIaIPi	9818751922	13	69	13	31.6667	8485
KOgDnlxFkVHzSiscP	6439120867	81	44	94	73	811
PTGQDvPGFZYhKWrxrBVTl	7026168912	51	6	74	43.6667	6229
DilRWcriBAUTDEfrHXbS	7407560510	22	28	88	46	5729
IShnUGtNAJRBAa	9986191730	95	95	33	74.3333	698
CvVXmzGAXhoQgD	0518998329	18	94	64	58.6667	2925
UMOanZKLrfLMyOneqGRWLS	4275215715	22	62	71	51.6667	4467
QfyYYMPBVcyMZw	1516518313	6	60	86	50.6667	4706
VndIyCrLDowacCt	8856132503	90	67	54	70.3333	1093
gWTUBEOv	2130243624	66	81	95	80.6667	306
odDST	2725809929	74	95	3	57.3333	3192
AQDklrepxXlbPmsuDjaUQq	7676143849	92	60	48	66.6667	1570
RQqvpTzBlQpDPVR	2130761898	87	81	87	85	150
lVdyjHuDSlnqpYDOMihBdl	0014028356	10	35	89	44.6667	6015
LtEPHjp	7301294545	85	20	56	53.6667	3974
GhzCMcSeJvnjDliJVrqKo	1245790965	9	31	36	25.3333	9208
iKLfFwt	0383889724	8	91	6	35	7959
PrpzG	2585790335	51	44	39	44.6667	6015
rHoKjFpXBeKoXCL	3369585250	47	9	20	25.3333	9208
THDgyGKTs	5794668539	41	59	46	48.6667	5123
nalQx	2719753046	83	27	90	66.6667	1570
WqMgAfRpunuVVCGZaoN	0140150718	54	94	71	73	811
BxeLiPvabqUNLgdwst	8472707089	27	65	84	58.6667	2925
KxSaxY	6829453982	60	99	1	53.3333	4048
AJpcHpGcJMSRHEKe	6614225426	49	28	80	52.3333	4307
HUSbhoFtIdVrAltpBPZ	4090556798	4	0	0	1.33333	10000
LvGGRASmqoEulRFCModXmt	0587547120	94	74	83	83.6667	190
zbdhNBjxgXKeYDjLAYKnVX	9762369783	23	65	50	46	5729
lWEETe	1342521928	22	86	6	38	7419
pTRNKNPJblPkzRHp	5547723502	17	41	1	19.6667	9608
vSkAmhpu	8488477999	87	35	93	71.6667	963
otkiVvuoSCICEelpZ	4577143844	45	8	62	38.3333	7346
cIBZLQreRzlX	6753335856	5	23	44	24	9321
NDwjiNdGry	4943041434	96	62	43	67	1526
eZwvwwz	9743590239	94	55	34	61	2480
NcqGSstmtjMJPFmzC	2152979649	57	80	54	63.6667	2039
NkqowrFYnsOuvbaTIxFqiFm	0341095512	97	18	22	45.6667	5820
CiibHYxWZ	9277827714	82	64	86	77.3333	476
BuITVjIwdRmLpfCUnCVyee	0164835612	78	83	79	80	347
wEXWzPqJM	1980431248	69	49	68	62	2329
oJNrislFHKsDSSaTT	0752343819	84	27	28	46.3333	5655
ubaAyCeojzmAGcxOinVpZbo	6798476089	32	12	0	14.6667	9825
xDEoVnfhT	9468519029	26	28	70	41.3333	6724
uMwAhBZRNbpxDxlrAWxu	7601418853	75	76	0	50.3333	4789
ifLtXJdDjqKUzbGGE	1475369352	31	5	25	20.3333	9560
PcZOl	6689252518	99	80	10	63	2158
LQsfvJLOp	2420358989	24	85	21	43.3333	6295
XoyIP	6468391940	99	42	65	68.6667	1292
aZzhYXLzGvZgpEwm	0298435047	33	82	22	45.6667	5820
HifoRfIdlOYUxBXDxO	6259252582	42	6	9	19	9634
XCXbbWtCVQAxfwLkw	2650014711	77	81	90	82.6667	215
QtKJQMyFXa	6773416745	61	45	62	56	3483
vAkpJR	4523436447	41	4	12	19	9634
hbmIxqxQEJZWKzaOTjeGFEX	6239531359	10	94	65	56.3333	3416
WjQfPyTvyIFZfZA	0003291533	64	47	10	40.3333	6952
TitOBzu	9423789665	4	62	73	46.3333	5655
LMaAALHRQtzzLWCsQxMZYN	4517401808	62	22	10	31.3333	8529
LkoJWwDy	7445106167	39	33	49	40.3333	6952
mEYpcUmPOTALOZYasQzXIlx	0812892739	86	38	97	73.6667	760
lPjMXzFzjZvrSR	9690197058	47	59	94	66.6667	1570
cJdMsFAMeKQziqdINBXKyhk	2541350786	63	73	98	78	438
gCNUQcOExDqkqVxZrjkEEaK	9489160810	21	7	10	12.6667	9882
ByAwQwxmiNKuYxCvAgjbFENs	1130118577	27	98	42	55.6667	3566
GwnxUXRRReyQPtl	0843678817	94	89	36	73	811
HYIHRchjkUEGS	3808516659	50	12	63	41.6667	6665
jBQQow	7916235128	7	59	87	51	4617
jChtfCNlooR	5836820749	5	16	66	29	8807
IzzOEE	4030837027	96	95	63	84.6667	162
REmqtrANC	3769850186	6	5	21	10.6667	9922
KdSTbYCrMKdB	6498591610	60	53	98	70.3333	1093
jchGKSsXHCVhoq	6559694174	53	90	0	47.6667	5373
frGEDFutrM	7986891946	55	71	81	69	1250
uizFRKivCOHGwAUBgaIYgDvj	2498783791	99	18	54	57	3255
IKAtrAorGYWWcDOjBqk	6413238259	74	98	40	70.6667	1061
oBImXVaGETGZH	4903301530	47	3	90	46.6667	5588
wSYxCvGiehaIQivWjhTu	7082854243	75	1	86	54	3894
JhYTk	8327112648	30	81	84	65	1817
huKFfQ	7747243896	75	32	30	45.6667	5820
FeSHeChNhExLAQNndlgmygfl	7800304441	4	2	46	17.3333	9713
GCfQfgHgGUTDiXbMEBRCV	4302395708	38	54	16	36	7796
IhllhHcN	9153609707	31	45	32	36	7796
fFykiVWtesQrPwZle	8892288179	71	43	3	39	7227
qlSZIoSwUSZpcjzsxmuVYkc	6700250934	49	92	65	68.6667	1292
DLonYw	0456244260	9	40	91	46.6667	5588
iTzXveYfCDhTBFTdYnkm	1367753102	87	17	94	66	1660
mLtIa	7731059224	8	42	95	48.3333	5210
QpAZrQemYhP	3728884388	41	61	42	48	5293
dWQdScAX	4068468616	61	44	56	53.6667	3974
cSdijJYUuqTVOOUQoHxK	8058939653	51	28	77	52	4390
qfHeaFTz	2830110996	54	96	62	70.6667	1061
yLOyOXCB	3064510509	9	6	69	28	8923
udnemDYQBNhyyHMXpUEdiMBM	6495053550	62	92	22	58.6667	2925
KrlaYoCubuOAEHDmqpYofoj	3083800416	86	32	20	46	5729
ZHYBbgqJNfCxuLwdKhzD	5972911255	45	80	80	68.3333	1326
yslPMyAlaJAuiYRgwLTBTpQL	3761119446	25	76	70	57	3255
cpNJgLAxz	5065621107	11	50	99	53.3333	4048
yAPRIsaNdjFuKKgKrSnb	2009574753	50	72	40	54	3894
SdUtnDNVFPeAkVr	9523938696	3	39	61	34.3333	8062
jKbmtyoRVJuVY	7497674704	47	20	81	49.3333	4984
uYCniBplMcRh	7930104123	85	64	93	80.6667	306
ZnGWaqzKHYkwrqbl	8362745420	70	69	38	59	2856
NydOHrgpSqJeKMLd	5496286117	11	12	49	24	9321
xXfYGxUxrFKkuneEObwKzqy	3340942931	52	10	56	39.3333	7150
XKvvgJm	5573192149	8	4	91	34.3333	8062
WlVHXKcPqovKB	3870877727	52	54	12	39.3333	7150
RtkwcXQZJsK	4278483708	48	74	70	64	1980
czpgFf	1157724121	85	40	76	67	1526
RzZyQkFFvVLRLIazcuXSvTE	4268612087	28	10	8	15.3333	9796
snoMOkXRVUkMgoonaCpZ	2041005830	97	7	12	38.6667	7294
WAkCU	7034845367	25	39	97	53.6667	3974
CSdDFcP	2427051061	44	28	14	28.6667	8849
txDRmZzmqaQXtim	2136309250	27	17	7	17	9723
wUqcyFEaKGdJDWrWksBgcL	3256406181	19	2	48	23	9381
MkuWng	0172312064	3	92	20	38.3333	7346
mwcAIRPRHZXCXcs	0710953344	51	88	68	69	1250
QPbqlZUaBRiKPEeebdWSxd	9504839073	77	30	4	37	7600
oEMCcWXFGfwCcbtS	3811060745	61	70	31	54	3894
NbunRM	7488675678	75	96	56	75.6667	589
AMqdXCOXAejFwAhEppQAND	5251813174	92	60	93	81.6667	265
oSjDgliIisoAuqxo	7755611640	95	72	82	83	209
cMGorfACFMcxkrlPG	5281074890	69	29	62	53.3333	4048
fTEKIOehTygn	7674133949	80	44	26	50	4860
jfHNOTzVTwtOIfkDzdM	2505088449	19	85	66	56.6667	3329
OFwBRbFqVRcTbTvL	7966184610	91	49	87	75.6667	589
SHvMMHCLSOULgmtsNSNb	4458332400	58	61	40	53	4126
PuVkxDbIhnpwWtnK	9425364734	72	85	77	78	438
YicmeVztxou	9272164794	38	24	46	36	7796
RhFtorsoub	1881636816	89	26	97	70.6667	1061
SdsuGTNQYSaAZzcnRQCDkCY	1698435981	18	50	66	44.6667	6015
aBFanSnVydktZC	7524721630	85	27	33	48.3333	5210
sMBNtabdqWruuRp	4309909513	39	69	50	52.6667	4214
wjwqRBycqwC	7514276755	45	69	24	46	5729
JfjHgXXjAQKTSvkxdAZWKg	0204644125	56	28	16	33.3333	8238
TGwUJnydvYVZpwsEOF	6510842976	54	12	7	24.3333	9302
mkeYTAFUzVxanTbNsWLE	6238446318	89	36	26	50.3333	4789
oIVyPeYlbtJZkgkS	2573400487	64	8	44	38.6667	7294
xVAALHDYLfWqtTo	2411168390	4	68	17	29.6667	8724
IIKLoJsXzktzjLIysnVX	7627001249	84	25	62	57	3255
cRpSjRdnVcYERf	8519492868	1	12	88	33.6667	8185
MUyzWALTzJG	7323666350	87	43	61	63.6667	2039
PjZeYd	0128400791	95	33	63	63.6667	2039
lSbthRoTrfcFKGp	5571995659	81	31	90	67.3333	1477
UeqYzRxbyrQTuOSG	6147988511	5	73	27	35	7959
dvFPWaKqYjphPfmFCyw	6789519654	24	63	83	56.6667	3329
JVPypGlRlmeeRRLUMXsWAMZJ	2121102631	28	82	97	69	1250
lAhQvTAhuzJzgck	5270765758	55	55	88	66	1660
yQpYFzUchhpuK	1770638789	60	45	7	37.3333	7540
phskdpwdM	8295471120	53	12	57	40.6667	6873
bsAxUwlzMWI	8256163065	42	99	44	61.6667	2381
nMLURDVldKRhkjnlHoQZ	5880794436	27	81	91	66.3333	1609
XcFTvgazDkzUrypLema	9023609560	23	49	48	40	7024
vBQRkuyWmokmXWsWSC	6963879387	77	37	99	71	1027
peEYoEjfjwro	7391298253	17	62	78	52.3333	4307
DSKzwIJtSLZoc	2071537140	65	44	91	66.6667	1570
oLoqCBpagclNMsXGzZvdS	0144351619	40	93	15	49.3333	4984
bwhkjKwUmhvaKzD	4790950761	20	57	62	46.3333	5655
DVjjHn	4166373032	98	19	86	67.6667	1426
ZJHZuDTONIAUUZFUFkY	5210118791	44	6	44	31.3333	8529
SkHyHFHukYjmjnAvObma	9142410293	46	70	32	49.3333	4984
IFdGR	1719044585	52	77	80	69.6667	1166
AiOVWvPsZeeWnXoBPEPo	9485404520	23	98	34	51.6667	4467
QVvNPVx	2903515621	45	96	17	52.6667	4214
aAAGAZbotWwNdMzEZPLJUlc	6632217540	34	0	25	19.6667	9608
AVgDaOZaJmoQw	2607360171	95	6	14	38.3333	7346
QdcrzxBUP	1313252306	61	23	82	55.3333	3622
rBlRfwN	0834513461	60	46	11	39	7227
SEZApAUL	2168441156	78	0	20	32.6667	8344
wgaFUCr	1957626167	67	16	43	42	6597
GBRNBnaCvBhQvoCiB	3597611050	40	63	42	48.3333	5210
yxdbfhIlIrK	6450767041	68	66	45	59.6667	2726
DoqMuYtFjicrjud	6762340209	82	65	37	61.3333	2432
ZDAIZvCZb	2559610095	44	19	34	32.3333	8394
nbhqRZAHSgoNpjHOJRhhpRl	2124694138	83	77	45	68.3333	1326
WWNCidPeylDTbUmFiLKtZ	7641486766	11	32	47	30	8694
PQaUAa	1017370507	29	69	77	58.3333	2988
lMhqigFIOYenTkq	6769794704	6	66	35	35.6667	7851
tlpygfkLiRSpiGwXuK	5366092598	22	5	59	28.6667	8849
wKXKhkNtuRFPUjQMol	1594772860	32	54	49	45	5948
CFRRZRp	4695044392	41	95	68	68	1379
OTllJpgwemnTB	6185474947	14	51	3	22.6667	9402
nVdCHLCBW	7408144496	6	93	57	52	4390
YkHlPpxj	3163818462	96	50	95	80.3333	326
tvYfpcPgiscmxUUSgs	8288057959	30	57	89	58.6667	2925
aiERgQcakDKBPAJsGasw	1660587396	19	1	55	25	9237
ISJWoU	6501470809	33	89	85	69	1250
XUGLGxFkcHDyMVYYSK	6255863791	53	85	88	75.3333	622
lGPMlHzWrN	5508449218	60	44	23	42.3333	6525
lSpeRICN	6864924505	65	56	58	59.6667	2726
EujQAvynlFlCl	7051524500	46	36	31	37.6667	7477
fQWqF	6473454339	58	97	0	51.6667	4467
sIGlZOyQaQnP	0429657213	31	97	79	69	1250
bAcddOvbLRLy	0188652879	4	87	5	32	8442
Pejps	7587593296	9	3	20	10.6667	9922
EjoGEiyxNNdlGnpVTpTF	0220856413	25	56	44	41.6667	6665
AqHnujvGGdjffcNCurWDay	3688488696	46	4	80	43.3333	6295
xMwwooUbFbMuqwPEONSSeo	4457675170	92	81	73	82	251
rSgoAGDHKgvjOsbyYFbEV	4879737232	90	11	60	53.6667	3974
ItbnHt	4018576198	32	44	11	29	8807
uyZEMIEF	4017297170	22	65	79	55.3333	3622
LXABGvMLDEhfV	2104884566	49	5	91	48.3333	5210
MMRfykKduViQbPHRBQOwC	8711499909	4	96	60	53.3333	4048
xWIavSIfuzkjcuQy	4115478687	57	40	46	47.6667	5373
mWLhSXKhWzXpgzWB	7321277298	37	41	75	51	4617
FqSwwY	8267942019	7	90	12	36.3333	7738
iTFFYQIlaNpVFBemY	6590196836	82	77	32	63.6667	2039
KyOTBLunwsJRHzJoWoZf	6980775665	12	14	27	17.6667	9699
DKMRjXnVu	4062990495	52	67	58	59	2856
ALaGo	4356780554	81	81	40	67.3333	1477
LEnMxXQPJwFIyfelrxNOeEi	1003615035	38	22	41	33.6667	8185
qwuhdeLkRlIKAjnES	6089749270	36	32	21	29.6667	8724
yVYTsSjtIy	8053455890	74	39	77	63.3333	2091
YXLRLaB	6086177338	59	16	0	25	9237
tJptbWjxXGiVUi	6248152394	46	71	98	71.6667	963
QOriej	8528707028	19	38	86	47.6667	5373
FEvRuiBGCfIukVc	9928448428	49	36	83	56	3483
iopCTeAFDfVsf	6485885500	47	53	42	47.3333	5438
DTbkXdhYTDjJwtrCzVuyDQvO	0721290750	25	44	35	34.6667	8015
QFfeKG	0735386874	2	63	63	42.6667	6453
cyTfsMydFZ	8164392507	74	35	73	60.6667	2538
Qtyztug	4545599101	79	20	13	37.3333	7540
aOvtRlcxbOkWiXxRXuSKOnm	6367746347	46	64	57	55.6667	3566
GYDxiNsDmYgXLF	6326989867	14	58	13	28.3333	8885
AfYkyrFESeEgE	4314347379	60	65	38	54.3333	3825
sIoLSzRKsikPqEE	3950811660	54	69	98	73.6667	760
CnFhkoSCSCnqLOimqsIfBgO	8909496880	59	6	61	42	6597
NoEdHAlDFFBuX	8448580860	18	77	67	54	3894
FKOAALJ	3686871679	7	53	15	25	9237
DUzmJgrvSn	2915885732	29	98	86	71	1027
qayRffgrsrNweJoqGEgTM	2480546500	75	46	24	48.3333	5210
bgaycs	0290665148	73	14	4	30.3333	8661
TRoMGjgopEyGDfoqznagI	4720830976	6	79	63	49.3333	4984
VlrnU	2264777996	63	9	33	35	7959
HGlAkzNEwMriOF	8202704015	10	72	64	48.6667	5123
wdidzyInqwXaCMN	9004852921	8	44	81	44.3333	6087
GdXwnqFgbpRZvNHIvHjpA	3821118690	57	28	47	44	6161
NGfScLphTIITkHmaKCw	9323746312	36	89	68	64.3333	1916
AltyYJnMJRQWYHNSzaMPyumQ	5637599108	23	71	3	32.3333	8394
qqgsaQrHWNmNEA	8243819669	29	89	87	68.3333	1326
ycYIjWIco	2347320633	37	49	69	51.6667	4467
fRPWMsPBSDlAGmTWnxIWH	6310653924	57	84	26	55.6667	3566
DBXvFXYEENBFq	5292700886	88	94	7	63	2158
PauFGmMJPYOLhrqvXDNPh	3658788773	91	95	80	88.6667	56
NrphXyYQLAFseiRcCJGpCbko	8489510426	21	0	86	35.6667	7851
JuUBterqGKnxlzutJQfo	0386734867	39	35	84	52.6667	4214
NKYTOSXcYBF	9628916443	85	85	82	84	185
RulyMNAPQsgZz	0177411578	50	45	48	47.6667	5373
ZreQpB	6790849752	85	16	32	44.3333	6087
qgYVfBerROgT	9278594339	1	40	48	29.6667	8724
WNhMPoualVcOSTwFhUOc	6280560110	41	44	10	31.6667	8485
UgrCJJbAOmmQoED	6202192393	12	3	81	32	8442
ASgtJXNAywUKRnFmFeNb	8237368347	63	11	92	55.3333	3622
imWETfBLhyhV	4317420360	50	76	17	47.6667	5373
RiFKiVk	5310302712	3	94	38	45	5948
osjzTssicnbDP	5220579506	83	69	26	59.3333	2786
pWBJESaePIvXtzOGxvgMbBEa	8521327269	78	97	33	69.3333	1211
QPkfKQs	3170888618	11	31	31	24.3333	9302
NptyrNWIUWT	0023135412	70	18	70	52.6667	4214
AyPGsqgWtao	8485430126	30	28	37	31.6667	8485
